Delta_T_C,Rload_ohm,Material,Seebeck_V_per_K,Voltage_V,Power_W,Efficiency_%
57.1,3.18,PbTe,0.00018,0.010278,3.321927169811321e-05,0.0005817735849056603
246.57,15.12,PbTe,0.00018,0.0443826,0.00013027878192857143,0.0005283642857142857
189.88,14.2,PbTe,0.00018,0.034178400000000005,8.226500187042256e-05,0.00043324732394366215
170.38,8.71,Skutterudite,0.0002,0.034076,0.00013331501446613088,0.0007824569460390356
238.21,8.0,Skutterudite,0.0002,0.047642000000000004,0.00028372002050000003,0.0011910500000000001
107.93,6.48,PbTe,0.00018,0.0194274,5.82444245e-05,0.0005396499999999999
205.03,11.92,Skutterudite,0.0002,0.041006,0.00014106476812080537,0.0006880201342281879
296.34,1.19,PbTe,0.00018,0.0533412,0.002390994636504202,0.00806841680672269
181.71,10.2,Bi2Te3,0.00022,0.0399762,0.0001566761339647059,0.0008622317647058823
285.63,12.52,Skutterudite,0.0002,0.057126,0.00026065334472843456,0.0009125559105431311
244.45,17.71,Skutterudite,0.0002,0.04889,0.00013496511010728404,0.0005521174477696217
110.22,5.31,Skutterudite,0.0002,0.022044,9.151373559322036e-05,0.0008302824858757064
253.15,7.74,Skutterudite,0.0002,0.05063,0.0003311882299741602,0.0013082687338501291
158.42,8.0,Skutterudite,0.0002,0.031684,0.00012548448199999998,0.0007920999999999999
84.1,16.95,Skutterudite,0.0002,0.016819999999999998,1.669099705014749e-05,0.00019846607669616513
68.14,14.81,Bi2Te3,0.00022,0.0149908,1.5173807200540176e-05,0.00022268575286968264
263.07,1.55,Skutterudite,0.0002,0.052614,0.0017859567716129033,0.006788903225806452
169.53,7.75,Bi2Te3,0.00022,0.0372966,0.00017948856407225806,0.001058742193548387
67.95,2.21,PbTe,0.00018,0.012231,6.769111357466063e-05,0.0009961900452488688
95.73,10.02,Bi2Te3,0.00022,0.021060600000000002,4.4266354526946116e-05,0.00046240838323353305
58.83,4.94,Skutterudite,0.0002,0.011766,2.8024039676113362e-05,0.0004763562753036437
216.67,14.47,Bi2Te3,0.00022,0.0476674,0.00015702702299654457,0.0007247289564616447
242.11,2.43,PbTe,0.00018,0.0435798,0.0007815633613333334,0.0032281333333333334
125.47,18.51,PbTe,0.00018,0.0225846,2.7556140311183145e-05,0.00021962333873581848
149.32,11.91,Bi2Te3,0.00022,0.0328504,9.060862973635601e-05,0.0006068083963056256
270.4,11.94,Skutterudite,0.0002,0.054079999999999996,0.0002449452596314908,0.0009058626465661641
153.7,6.51,PbTe,0.00018,0.027666,0.00011757412534562213,0.0007649585253456222
219.51,15.54,Skutterudite,0.0002,0.043902000000000004,0.00012402738764478769,0.0005650193050193052
146.89,19.61,Bi2Te3,0.00022,0.0323158,5.3253999471698106e-05,0.000362543396226415
285.19,11.36,PbTe,0.00018,0.0513342,0.0002319718388767606,0.0008133940140845072
50.12,16.67,Skutterudite,0.0002,0.010024,6.0276290341931605e-06,0.00012026394721055786
152.52,2.33,Skutterudite,0.0002,0.030504000000000003,0.00039935365493562236,0.0026183690987124464
244.17,14.19,Bi2Te3,0.00022,0.0537174,0.00020335159004651162,0.0008328279069767441
209.02,17.12,PbTe,0.00018,0.03762360000000001,8.268313533644863e-05,0.0003955752336448599
126.81,15.5,Bi2Te3,0.00022,0.0278982,5.021352020903226e-05,0.0003959744516129032
279.92,10.72,PbTe,0.00018,0.0503856,0.00023681984023880598,0.0008460268656716416
67.86,4.87,PbTe,0.00018,0.012214800000000001,3.063682526488707e-05,0.00045147104722792616
148.87,4.68,Skutterudite,0.0002,0.029774000000000002,0.00018942117008547012,0.0012723931623931626
196.7,11.75,Bi2Te3,0.00022,0.043274,0.00015937353838297872,0.0008102365957446807
119.3,5.74,Skutterudite,0.0002,0.02386,9.918111498257839e-05,0.0008313588850174215
292.31,5.56,PbTe,0.00018,0.052615800000000004,0.0004979176995755397,0.0017033892086330937
225.2,18.97,PbTe,0.00018,0.040536,8.66192565102794e-05,0.000384632577754349
54.35,14.89,Skutterudite,0.0002,0.010870000000000001,7.935319006044326e-06,0.00014600402955003357
210.44,18.08,Skutterudite,0.0002,0.042088,9.797564955752213e-05,0.00046557522123893806
175.04,18.97,Skutterudite,0.0002,0.035008,6.460516942540854e-05,0.0003690880337374802
140.22,2.05,Skutterudite,0.0002,0.028044,0.00038364192,0.0027359999999999997
295.42,6.25,Skutterudite,0.0002,0.059084000000000005,0.0005585470489600001,0.0018906880000000002
180.75,18.35,Skutterudite,0.0002,0.03615,7.121648501362398e-05,0.0003940054495912807
261.74,17.0,PbTe,0.00018,0.04711320000000001,0.0001305678596611765,0.0004988456470588236
92.2,3.43,Skutterudite,0.0002,0.01844,9.913516034985424e-05,0.0010752186588921283
282.02,10.91,PbTe,0.00018,0.0507636,0.00023620009944637946,0.0008375296058661778
225.66,11.31,PbTe,0.00018,0.040618800000000004,0.00014587859535278517,0.000646453050397878
110.12,6.66,PbTe,0.00018,0.0198216,5.899336735135136e-05,0.000535718918918919
147.42,5.74,Skutterudite,0.0002,0.029484,0.00015144708292682925,0.0010273170731707317
143.8,10.84,Bi2Te3,0.00022,0.031636000000000004,9.232809003690041e-05,0.0006420590405904061
88.84,18.08,Skutterudite,0.0002,0.017768000000000003,1.746138407079647e-05,0.00019654867256637177
133.43,19.96,PbTe,0.00018,0.0240174,2.8899574286573146e-05,0.0002165897795591182
51.74,17.45,Bi2Te3,0.00022,0.0113828,7.425108071060172e-06,0.00014350808022922635
62.27,15.39,Skutterudite,0.0002,0.012454000000000002,1.0078110201429502e-05,0.0001618453541260559
129.56,9.34,Bi2Te3,0.00022,0.028503200000000003,8.698419809850108e-05,0.0006713815845824411
255.63,9.8,PbTe,0.00018,0.0460134,0.0002160441815877551,0.000845144081632653
202.35,9.04,PbTe,0.00018,0.036423000000000004,0.00014675165143805314,0.000725236725663717
94.0,8.13,Bi2Te3,0.00022,0.02068,5.26030012300123e-05,0.0005596063960639605
63.64,6.75,PbTe,0.00018,0.0114552,1.9440238080000003e-05,0.00030547200000000005
77.79,14.86,Bi2Te3,0.00022,0.017113800000000002,1.9709431388963668e-05,0.0002533671601615075
140.82,10.57,PbTe,0.00018,0.0253476,6.0785319371807004e-05,0.00043165260170293285
156.13,7.76,Skutterudite,0.0002,0.031226,0.00012565245824742267,0.0008047938144329896
176.54,17.23,Skutterudite,0.0002,0.035308,7.235373557748113e-05,0.00040984329657573995
102.98,1.33,Skutterudite,0.0002,0.020596000000000003,0.00031894377142857155,0.0030971428571428573
262.73,10.87,Skutterudite,0.0002,0.05254600000000001,0.0002540093942962283,0.0009668077276908929
88.33,10.3,PbTe,0.00018,0.0158994,2.454280780194175e-05,0.0002778535922330097
169.14,19.3,Skutterudite,0.0002,0.033828,5.929189554404144e-05,0.0003505492227979275
111.43,11.2,Skutterudite,0.0002,0.022286000000000004,4.434516035714287e-05,0.0003979642857142858
53.36,7.59,Bi2Te3,0.00022,0.0117392,1.815662933333333e-05,0.00034026666666666657
65.84,5.59,Skutterudite,0.0002,0.013168000000000001,3.101900250447228e-05,0.0004711270125223614
257.12,7.28,Skutterudite,0.0002,0.051424000000000004,0.00036324557362637366,0.0014127472527472528
112.39,11.9,Skutterudite,0.0002,0.022478,4.2458864201680675e-05,0.000377781512605042
238.09,19.63,Skutterudite,0.0002,0.047618,0.00011551064309730006,0.0004851553744268976
253.69,15.21,Bi2Te3,0.00022,0.0558118,0.00020479664820775804,0.0008072712689020381
77.05,3.05,PbTe,0.00018,0.013869000000000001,6.30652986885246e-05,0.0008184983606557379
291.04,5.94,Skutterudite,0.0002,0.05820800000000001,0.0005703992026936029,0.0019598653198653203
241.02,10.85,Bi2Te3,0.00022,0.053024400000000006,0.0002591324419686637,0.0010751491244239634
137.66,13.59,Bi2Te3,0.00022,0.0302852,6.749031192347315e-05,0.0004902681383370126
98.37,9.43,Skutterudite,0.0002,0.019674,4.104626468716861e-05,0.0004172640509013785
146.61,3.61,Skutterudite,0.0002,0.029322000000000004,0.00023816611745152363,0.0016244875346260394
95.48,5.31,PbTe,0.00018,0.0171864,5.5625677016949165e-05,0.0005825898305084747
92.8,13.1,Bi2Te3,0.00022,0.020416,3.1817790534351146e-05,0.00034286412213740464
125.8,9.75,Skutterudite,0.0002,0.025160000000000002,6.492570256410256e-05,0.0005161025641025641
268.47,18.15,PbTe,0.00018,0.04832460000000001,0.00012866484656528932,0.00047925223140495883
135.16,4.37,PbTe,0.00018,0.0243288,0.0001354440525034325,0.0010021016018306637
231.38,9.21,Bi2Te3,0.00022,0.0509036,0.00028134381031053203,0.0012159383279044516
204.06,19.65,PbTe,0.00018,0.0367308,6.865911799694657e-05,0.0003364653435114504
235.93,1.83,PbTe,0.00018,0.0424674,0.0009855082310163935,0.0041771213114754095
264.76,12.21,PbTe,0.00018,0.0476568,0.000186009057022113,0.000702557248157248
266.65,8.42,PbTe,0.00018,0.047997,0.00027360000106888357,0.001026064133016627
152.7,13.33,PbTe,0.00018,0.027486,5.667518349587397e-05,0.0003711537884471118
65.03,6.23,Skutterudite,0.0002,0.013006,2.7151851685393256e-05,0.0004175280898876404
260.58,7.08,Bi2Te3,0.00022,0.0573276,0.000464188378779661,0.0017813661016949152
278.75,2.8,Bi2Te3,0.00022,0.061325000000000005,0.0013431270089285718,0.004818392857142859
196.47,17.4,Bi2Te3,0.00022,0.0432234,0.00010737139698620691,0.0005465027586206897
216.24,9.06,Bi2Te3,0.00022,0.047572800000000005,0.00024979815671523185,0.00115518940397351
268.79,1.26,Skutterudite,0.0002,0.05375800000000001,0.0022935893365079374,0.008533015873015875
217.65,7.73,Skutterudite,0.0002,0.043530000000000006,0.0002451307761966365,0.0011262613195342822
166.43,10.66,PbTe,0.00018,0.029957400000000002,8.418816273545967e-05,0.0005058472795497186
140.44,15.81,PbTe,0.00018,0.0252792,4.041985785199241e-05,0.00028780872865275144
271.57,14.39,Skutterudite,0.0002,0.054314,0.00020500421097984712,0.0007548853370396109
171.28,5.11,Bi2Te3,0.00022,0.0376816,0.00027786751048140904,0.001622299804305284
232.74,19.4,Skutterudite,0.0002,0.046548000000000006,0.00011168640742268045,0.00047987628865979394
103.21,2.09,Skutterudite,0.0002,0.020642,0.0002038718488038278,0.0019753110047846896
130.03,16.79,Bi2Te3,0.00022,0.028606600000000003,4.8739580914830266e-05,0.0003748333531864206
271.5,7.76,PbTe,0.00018,0.048870000000000004,0.00030776764175257737,0.0011335824742268043
145.62,5.16,PbTe,0.00018,0.0262116,0.00013314883227906978,0.0009143581395348836
121.31,12.12,PbTe,0.00018,0.021835800000000002,3.934011234653467e-05,0.0003242940594059407
176.21,17.37,Skutterudite,0.0002,0.035242,7.150250800230283e-05,0.0004057800805987334
264.32,13.95,PbTe,0.00018,0.047577600000000005,0.00016226724170322586,0.0006139045161290324
85.21,8.73,Bi2Te3,0.00022,0.018746199999999998,4.025429718671247e-05,0.0004724128293241694
97.52,8.27,Bi2Te3,0.00022,0.0214544,5.5657953973397814e-05,0.0005707337363966142
210.94,7.4,Skutterudite,0.0002,0.042188,0.00024051720864864867,0.0011402162162162163
191.8,10.29,Bi2Te3,0.00022,0.042196000000000004,0.0001730323047619048,0.0009021496598639457
255.0,19.91,PbTe,0.00018,0.0459,0.00010581667503766952,0.00041496735308890005
108.6,15.73,Bi2Te3,0.00022,0.023892,3.628910769230769e-05,0.00033415384615384617
92.6,8.98,Skutterudite,0.0002,0.01852,3.819492204899776e-05,0.0004124721603563474
142.79,16.91,Skutterudite,0.0002,0.028558,4.822941241868717e-05,0.00033776463630987583
226.09,10.64,Skutterudite,0.0002,0.045218,0.00019216800037593986,0.0008499624060150376
294.37,16.01,PbTe,0.00018,0.0529866,0.00017536413363897563,0.0005957269206745783
113.93,3.27,PbTe,0.00018,0.020507400000000002,0.0001286096191926606,0.0011288477064220186
120.19,5.67,PbTe,0.00018,0.0216342,8.2546492e-05,0.0006868
132.46,13.8,Skutterudite,0.0002,0.026492,5.085696115942029e-05,0.00038394202898550726
291.34,2.87,Skutterudite,0.0002,0.058268,0.0011829825170731707,0.0040604878048780485
71.83,10.27,Skutterudite,0.0002,0.014366,2.009561402142162e-05,0.0002797663096397274
251.35,12.63,Skutterudite,0.0002,0.05027,0.00020008494853523357,0.0007960411718131432
130.2,6.74,PbTe,0.00018,0.023436,8.1490518694362e-05,0.000625887240356083
287.72,2.07,PbTe,0.00018,0.051789600000000005,0.0012957307575652177,0.00450344347826087
292.72,4.69,PbTe,0.00018,0.05268960000000001,0.0005919390081364608,0.0020222021321961627
57.42,7.99,PbTe,0.00018,0.0103356,1.3369790658322903e-05,0.00023284205256570708
114.8,17.73,Skutterudite,0.0002,0.02296,2.9732746756909194e-05,0.0002589960518894529
198.6,2.4,Skutterudite,0.0002,0.03972,0.0006573659999999999,0.00331
283.22,9.68,Bi2Te3,0.00022,0.06230840000000001,0.00040106784200000006,0.0014161
236.7,8.26,Bi2Te3,0.00022,0.052074,0.0003282931569007264,0.001386958837772397
279.84,16.93,PbTe,0.00018,0.0503712,0.0001498675599196692,0.0005355473124630832
167.6,17.77,PbTe,0.00018,0.030168,5.121599459763647e-05,0.0003055846933033202
163.12,7.96,PbTe,0.00018,0.0293616,0.00010830446665326633,0.0006639557788944724
113.02,11.09,Skutterudite,0.0002,0.022604,4.607221064021641e-05,0.00040764652840396756
297.7,13.2,Bi2Te3,0.00022,0.065494,0.0003249593966666667,0.0010915666666666667
186.28,4.67,Skutterudite,0.0002,0.037256000000000004,0.00029721831605995726,0.0015955460385438974
68.72,12.3,Skutterudite,0.0002,0.013744000000000001,1.5357523252032522e-05,0.000223479674796748
116.69,13.97,Skutterudite,0.0002,0.023338,3.898799169649248e-05,0.0003341159627773801
169.78,2.66,Skutterudite,0.0002,0.033956,0.00043346238195488717,0.0025530827067669166
189.37,5.37,PbTe,0.00018,0.0340866,0.0002163680259888268,0.001142567597765363
152.55,19.52,Bi2Te3,0.00022,0.033561,5.77018811987705e-05,0.0003782489754098361
116.28,14.12,Bi2Te3,0.00022,0.0255816,4.634690216430595e-05,0.0003985801699716714
162.59,2.4,PbTe,0.00018,0.029266200000000003,0.00035687935935000006,0.0021949650000000005
195.06,3.96,Skutterudite,0.0002,0.039012000000000005,0.0003843273090909092,0.001970303030303031
83.75,14.18,PbTe,0.00018,0.015075000000000002,1.6026489774330046e-05,0.00019136107193229904
292.43,10.08,PbTe,0.00018,0.05263740000000001,0.0002748706228928572,0.0009399535714285717
258.95,14.46,Skutterudite,0.0002,0.05179,0.00018549129322268325,0.0007163208852005532
212.44,15.31,Bi2Te3,0.00022,0.0467368,0.00014267331641018943,0.0006715934683213586
151.7,10.52,PbTe,0.00018,0.027306,7.087620114068442e-05,0.00046721292775665405
285.16,9.58,PbTe,0.00018,0.05132880000000001,0.0002750152097536535,0.000964424217118998
279.84,4.06,Bi2Te3,0.00022,0.061564799999999996,0.0009335528569064039,0.0033360236453201975
95.62,9.78,PbTe,0.00018,0.0172116,3.029030414723927e-05,0.00031677791411042946
241.02,8.44,Skutterudite,0.0002,0.048204000000000004,0.000275311091943128,0.0011422748815165876
186.1,7.96,Bi2Te3,0.00022,0.040942,0.00021058383969849246,0.0011315628140703517
56.23,8.57,Skutterudite,0.0002,0.011245999999999999,1.4757586464410732e-05,0.00026245040840140016
168.91,15.67,PbTe,0.00018,0.0304038,5.8991133021059355e-05,0.0003492459476707084
93.17,2.14,Bi2Te3,0.00022,0.020497400000000002,0.00019632869474766357,0.0021072093457943928
210.63,6.77,Bi2Te3,0.00022,0.0463386,0.0003171736853707534,0.0015058333825701627
103.02,19.39,Skutterudite,0.0002,0.020604,2.1894008045384218e-05,0.00021252191851469832
284.23,5.69,PbTe,0.00018,0.05116140000000001,0.00046001561510720576,0.0016184625659050973
274.78,4.49,Skutterudite,0.0002,0.054956,0.0006726418565701558,0.0024479287305122495
164.64,3.9,Bi2Te3,0.00022,0.0362208,0.0003363965006769231,0.002043224615384616
184.24,10.17,PbTe,0.00018,0.033163200000000004,0.0001081413799646018,0.0005869592920353983
72.35,11.97,Skutterudite,0.0002,0.01447,1.7492138680033417e-05,0.00024177109440267337
234.83,13.7,PbTe,0.00018,0.042269400000000006,0.0001304162172525548,0.0005553643795620439
206.29,3.98,Bi2Te3,0.00022,0.0453838,0.0005175098749849247,0.002508652261306533
196.35,14.52,PbTe,0.00018,0.035343,8.602807500000001e-05,0.00043813636363636364
154.7,12.2,PbTe,0.00018,0.027846,6.35573537704918e-05,0.00041084262295081964
68.05,6.47,Bi2Te3,0.00022,0.014971,3.464155193199382e-05,0.0005090602782071098
88.78,16.85,Bi2Te3,0.00022,0.0195316,2.2639964306231452e-05,0.0002550119881305638
232.22,11.78,PbTe,0.00018,0.0417996,0.00014831974194906623,0.0006387035653650255
53.21,11.92,Bi2Te3,0.00022,0.0117062,1.1496234768456375e-05,0.00021605402684563756
250.34,19.88,Skutterudite,0.0002,0.050068,0.00012609681207243463,0.0005037022132796781
56.53,8.88,Bi2Te3,0.00022,0.0124366,1.7417682382882882e-05,0.00030811396396396393
232.88,1.97,Skutterudite,0.0002,0.046576,0.0011011795817258883,0.004728527918781725
213.36,19.98,Skutterudite,0.0002,0.042672,9.113611531531532e-05,0.0004271471471471471
141.29,12.08,PbTe,0.00018,0.0254322,5.354278119536423e-05,0.00037895662251655627
145.75,3.44,Bi2Te3,0.00022,0.032065,0.00029888494912790704,0.0020506686046511628
222.24,2.1,Bi2Te3,0.00022,0.04889280000000001,0.0011383361389714288,0.0051221028571428575
221.73,10.36,PbTe,0.00018,0.0399114,0.00015375674227413128,0.0006934413127413127
247.99,8.16,PbTe,0.00018,0.0446382,0.0002441873651029412,0.000984666176470588
141.84,9.09,PbTe,0.00018,0.025531200000000004,7.170981005940596e-05,0.0005055683168316833
96.23,1.04,Skutterudite,0.0002,0.019246000000000003,0.0003561620346153847,0.0037011538461538466
286.22,18.84,Bi2Te3,0.00022,0.06296840000000001,0.00021045750523142256,0.000735299787685775
107.63,1.5,Bi2Te3,0.00022,0.0236786,0.00037378406530666665,0.003472861333333333
50.2,9.55,Skutterudite,0.0002,0.01004,1.0555141361256544e-05,0.000210261780104712
224.0,1.98,Bi2Te3,0.00022,0.049280000000000004,0.0012265244444444447,0.0054755555555555556
280.43,2.54,Skutterudite,0.0002,0.056086000000000004,0.0012384407070866145,0.004416220472440946
137.47,15.2,Bi2Te3,0.00022,0.0302434,6.017521339210527e-05,0.00043773342105263166
109.25,5.33,Skutterudite,0.0002,0.02185,8.957270168855537e-05,0.0008198874296435273
256.58,9.46,PbTe,0.00018,0.0461844,0.0002254755606088795,0.0008787729386892177
283.38,16.37,Skutterudite,0.0002,0.056676000000000004,0.00019622290629199758,0.0006924373854612096
120.04,7.98,PbTe,0.00018,0.021607200000000003,5.850514935338348e-05,0.00048738045112781966
236.53,1.61,PbTe,0.00018,0.042575400000000006,0.001125878686434783,0.004759982608695653
170.69,13.67,PbTe,0.00018,0.0307242,6.905460611850769e-05,0.0004045615215801024
167.25,14.57,Bi2Te3,0.00022,0.036795,9.292189601921756e-05,0.0005555868222374741
77.3,18.05,Skutterudite,0.0002,0.01546,1.3241639889196674e-05,0.0001713019390581717
72.74,15.35,Skutterudite,0.0002,0.014548,1.3787902540716614e-05,0.00018955048859934856
123.92,14.6,PbTe,0.00018,0.022305600000000002,3.407806790136987e-05,0.0002750005479452055
169.75,14.81,PbTe,0.00018,0.030555000000000002,6.303902937204592e-05,0.00037136394328156656
127.48,14.32,Skutterudite,0.0002,0.025496,4.53942748603352e-05,0.00035608938547486034
165.56,10.9,Bi2Te3,0.00022,0.0364232,0.0001217109631412844,0.0007351471559633027
86.88,6.54,Skutterudite,0.0002,0.017376,4.616595963302751e-05,0.0005313761467889906
299.01,12.2,Skutterudite,0.0002,0.059802,0.00029313763967213114,0.000980360655737705
215.24,6.71,Bi2Te3,0.00022,0.0473528,0.00033417103842622956,0.0015525508196721311
58.8,16.51,Bi2Te3,0.00022,0.012936,1.0135681162931554e-05,0.00017237552998182915
156.09,10.53,PbTe,0.00018,0.0280962,7.496642492307694e-05,0.0004802769230769231
159.65,15.01,PbTe,0.00018,0.028737000000000002,5.5017666155896076e-05,0.00034461425716189207
118.64,2.93,PbTe,0.00018,0.0213552,0.0001556466099112628,0.0013119235494880547
120.17,9.91,Bi2Te3,0.00022,0.0264374,7.052836718062564e-05,0.0005869049445005046
293.83,18.95,Bi2Te3,0.00022,0.0646426,0.000220510065158839,0.0007504681794195249
117.87,16.66,PbTe,0.00018,0.021216600000000002,2.7019454715486198e-05,0.0002292309723889556
114.2,17.26,Bi2Te3,0.00022,0.025124,3.6570995133256076e-05,0.000320236384704519
202.85,11.84,Bi2Te3,0.00022,0.044627,0.00016820685211148647,0.0008292179054054054
264.91,15.13,Bi2Te3,0.00022,0.058280200000000004,0.00022449317330072705,0.0008474318572372769
135.18,17.07,Bi2Te3,0.00022,0.0297396,5.1812759704745176e-05,0.0003832871704745167
187.46,1.85,Bi2Te3,0.00022,0.041241200000000006,0.0009193711229405407,0.0049043589189189185
164.71,11.96,Bi2Te3,0.00022,0.0362362,0.0001097878085652174,0.0006665521739130435
150.85,6.07,PbTe,0.00018,0.027153,0.00012146382355848433,0.0008051960461285006
77.21,8.79,Skutterudite,0.0002,0.015441999999999999,2.7128027758816836e-05,0.000351353811149033
112.12,8.2,Bi2Te3,0.00022,0.0246664,7.41989376780488e-05,0.0006617814634146342
244.4,11.53,PbTe,0.00018,0.043992,0.00016784874796183872,0.0006867788378143974
172.02,16.21,PbTe,0.00018,0.030963600000000004,5.914525138556448e-05,0.00034382776064157934
57.85,8.77,Skutterudite,0.0002,0.01157,1.5263956670467504e-05,0.00026385404789053594
183.48,11.44,PbTe,0.00018,0.0330264,9.53446763076923e-05,0.0005196461538461538
182.8,9.87,Bi2Te3,0.00022,0.040216,0.00016386288308004054,0.000896405268490375
164.8,4.7,Skutterudite,0.0002,0.03296,0.00023114076595744687,0.001402553191489362
92.6,11.37,PbTe,0.00018,0.016668,2.443467229551451e-05,0.00026387335092348284
288.9,9.33,Skutterudite,0.0002,0.05778,0.0003578272668810289,0.0012385852090032153
255.75,5.06,Skutterudite,0.0002,0.05115,0.0005170597826086957,0.0020217391304347826
284.1,16.75,Bi2Te3,0.00022,0.062502,0.0002332238808358209,0.0008209217910447761
64.28,1.5,Skutterudite,0.0002,0.012856000000000001,0.00011018449066666668,0.0017141333333333334
139.99,10.79,PbTe,0.00018,0.025198200000000004,5.884608741797964e-05,0.00042035922150139034
106.12,18.39,Bi2Te3,0.00022,0.023346400000000003,2.96386293072322e-05,0.0002792935290918978
224.19,10.56,Skutterudite,0.0002,0.044838,0.00019038316704545456,0.0008492045454545455
291.94,19.78,PbTe,0.00018,0.052549200000000004,0.00013960659356117291,0.0004782030333670374
157.73,3.14,Bi2Te3,0.00022,0.0347006,0.0003834814141273885,0.002431252229299363
195.12,2.35,Bi2Te3,0.00022,0.0429264,0.000784117368919149,0.00401864170212766
273.04,5.83,PbTe,0.00018,0.04914720000000001,0.00041431342501543753,0.001517409262435678
241.67,11.34,Bi2Te3,0.00022,0.0531674,0.0002492744640881834,0.0010314663139329805
197.89,9.11,PbTe,0.00018,0.0356202,0.00013927537300109768,0.0007038019758507134
165.46,11.9,Bi2Te3,0.00022,0.0364012,0.00011134851776806724,0.0006729633613445377
240.33,14.42,Bi2Te3,0.00022,0.052872600000000006,0.00019386351114840505,0.0008066554785020807
84.41,19.08,PbTe,0.00018,0.0151938,1.209913828301887e-05,0.0001433377358490566
218.65,5.75,Skutterudite,0.0002,0.043730000000000005,0.0003325761565217392,0.0015210434782608698
154.69,10.49,Bi2Te3,0.00022,0.0340318,0.00011040642623832221,0.0007137269780743565
146.69,5.73,PbTe,0.00018,0.026404200000000003,0.00012167221250261781,0.0008294513089005235
254.16,17.26,PbTe,0.00018,0.0457488,0.00012126029556431052,0.0004771022016222479
50.64,4.82,Skutterudite,0.0002,0.010128,2.1281407468879667e-05,0.00042024896265560163
288.88,3.09,PbTe,0.00018,0.0519984,0.0008750270558446602,0.0030290330097087377
144.13,1.54,Bi2Te3,0.00022,0.0317086,0.0006528800740000001,0.0045298000000000005
254.82,18.05,Skutterudite,0.0002,0.050964,0.0001438963598891967,0.0005646980609418283
220.85,2.72,Bi2Te3,0.00022,0.048587,0.0008679031503676469,0.00392983088235294
93.56,17.65,Bi2Te3,0.00022,0.020583200000000003,2.4003859616997176e-05,0.000256561133144476
248.58,1.92,Bi2Te3,0.00022,0.0546876,0.00155767374675,0.0062662874999999995
69.84,4.48,Bi2Te3,0.00022,0.015364800000000001,5.269577657142857e-05,0.0007545214285714284
102.0,16.59,PbTe,0.00018,0.01836,2.0318842676311032e-05,0.0001992043399638336
174.45,18.86,PbTe,0.00018,0.031401,5.2281166542948035e-05,0.00029969141039236477
211.88,4.09,PbTe,0.00018,0.0381384,0.00035563265392665045,0.0016784625916870417
272.01,19.09,PbTe,0.00018,0.0489618,0.0001255766296092195,0.00046166181246726034
200.6,18.13,Skutterudite,0.0002,0.04012,8.87818201875345e-05,0.0004425813568670712
131.49,16.03,Bi2Te3,0.00022,0.028927800000000004,5.220321976543981e-05,0.00039701285090455404
50.14,19.18,PbTe,0.00018,0.0090252,4.24683185818561e-06,8.469947862356622e-05
189.4,12.66,Skutterudite,0.0002,0.037880000000000004,0.00011334078988941551,0.0005984202211690364
285.56,17.46,Skutterudite,0.0002,0.057112,0.00018681446414662084,0.0006542038946162657
54.14,5.99,PbTe,0.00018,0.0097452,1.5854578136894828e-05,0.0002928440734557596
72.0,18.63,Skutterudite,0.0002,0.014400000000000001,1.11304347826087e-05,0.00015458937198067638
199.72,15.08,PbTe,0.00018,0.035949600000000005,8.570117640318305e-05,0.0004291066312997348
96.26,5.37,PbTe,0.00018,0.017326800000000003,5.590651736312852e-05,0.0005807865921787711
153.78,14.32,PbTe,0.00018,0.0276804,5.350590392178771e-05,0.00034793798882681566
178.29,4.32,Bi2Te3,0.00022,0.0392238,0.00035613576075000004,0.0019975083333333334
282.76,12.84,Bi2Te3,0.00022,0.0622072,0.0003013812875264797,0.0010658554517133955
111.3,10.7,Skutterudite,0.0002,0.022260000000000002,4.630912149532711e-05,0.0004160747663551402
230.09,12.15,PbTe,0.00018,0.0414162,0.00014117708826666666,0.0006135733333333333
152.29,8.08,Skutterudite,0.0002,0.030458,0.00011481308960396039,0.0007539108910891089
214.82,4.85,Skutterudite,0.0002,0.042964,0.00038059903010309284,0.001771711340206186
93.12,4.01,PbTe,0.00018,0.0167616,7.006265200997507e-05,0.0007523910224438903
154.69,16.37,PbTe,0.00018,0.027844200000000003,4.736099411362249e-05,0.0003061671350030544
93.05,9.57,Skutterudite,0.0002,0.01861,3.618935214211077e-05,0.00038892371995820276
52.39,9.49,Skutterudite,0.0002,0.010478000000000001,1.1568860273972606e-05,0.00022082191780821921
183.06,3.96,PbTe,0.00018,0.0329508,0.00027418061127272727,0.0014977636363636363
193.46,10.15,Skutterudite,0.0002,0.038692000000000004,0.00014749466640394092,0.0007624039408866995
169.36,2.49,PbTe,0.00018,0.030484800000000003,0.0003732221008192771,0.0022037204819277106
125.25,14.15,PbTe,0.00018,0.022545000000000003,3.592063780918729e-05,0.00028679151943462904
89.83,11.95,Skutterudite,0.0002,0.017966,2.7010640669456066e-05,0.0003006861924686192
266.24,18.48,Bi2Te3,0.00022,0.0585728,0.0001856478841904762,0.0006972952380952381
261.37,13.18,Skutterudite,0.0002,0.052274,0.00020732709226100153,0.0007932321699544764
250.11,17.62,Skutterudite,0.0002,0.050022000000000004,0.00014200910805902385,0.0005677866061293984
51.88,7.88,Skutterudite,0.0002,0.010376000000000002,1.3662611167512694e-05,0.00026335025380710666
178.08,13.59,Skutterudite,0.0002,0.035616,9.334065165562914e-05,0.0005241501103752758
